교육청명,교육지원청명,유치원명,설립유형,실내공기질 점검일자,실내공기질 점검결과,정기소독 의무대상시설여부,정기소독 점검일자,정기소독 점검결과,음용수종류(먹는샘물(생수)),음용수종류(정수기),음용수종류(상수도),음용수종류(지하수),지하수 사용시 수질 검사여부,지하수 사용시 검사일자,지하수 사용시 검사결과,미세먼지 검사일자,미세먼지 검사결과,조도관리 검사일자,조도관리 검사결과
강원도교육청,원주교육지원청,별마로유치원,사립(사인),2018-11-23,적합,실시,2019-04-04,실시,,O,O,,미실시,-,-,2019-04-04,적합,2019-04-04,적합
강원도교육청,원주교육지원청,봉대초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
강원도교육청,원주교육지원청,봉화산숲유치원,사립(사인),2018-10-18,적합,실시,2019-02-01,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
강원도교육청,원주교육지원청,북원초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2018-12-12,실시,,O,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
강원도교육청,원주교육지원청,비두초등학교병설유치원,공립(병설),2018-06-20,적합,미실시,2019-02-20,실시,,,,O,실시,2019-03-29,적합,2018-06-20,적합,2018-06-20,적합
강원도교육청,원주교육지원청,산내들유치원,사립(사인),2018-06-12,적합,실시,2019-03-20,실시,,O,O,,미실시,-,-,2019-04-05,적합,2019-04-05,적합
강원도교육청,원주교육지원청,서곡초등학교병설유치원,공립(병설),2018-10-25,적합,실시,2019-02-28,실시,,,O,,미실시,-,-,2018-10-25,적합,2018-10-25,적합
강원도교육청,원주교육지원청,서원주초등학교병설유치원,공립(병설),-,미실시,실시,2019-02-27,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
강원도교육청,원주교육지원청,섬강초등학교병설유치원,공립(병설),-,미실시,실시,2019-04-01,실시,,,O,,미실시,-,-,-,미실시,-,미실시
강원도교육청,원주교육지원청,성균관유치원,사립(사인),2018-10-12,적합,실시,2019-01-16,실시,,O,,O,실시,2018-05-21,적합,-,미실시,-,미실시
강원도교육청,원주교육지원청,성무유치원,사립(사인),2019-03-21,적합,실시,2019-04-04,실시,,,,O,실시,2018-12-11,적합,2019-03-21,적합,2019-03-21,적합
강원도교육청,원주교육지원청,성불유치원,사립(사인),2018-10-25,적합,실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-25,적합,2018-10-25,적합
강원도교육청,원주교육지원청,소초초등학교병설유치원,공립(병설),2019-03-25,적합,실시,2019-03-03,실시,,O,O,,미실시,-,-,2019-03-22,적합,2019-03-25,적합
강원도교육청,원주교육지원청,소화유치원,사립(사인),2018-10-15,적합,실시,2019-03-15,실시,,O,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
강원도교육청,원주교육지원청,솔샘초등학교병설유치원,공립(병설),2018-10-16,적합,실시,2019-02-01,실시,,,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
강원도교육청,원주교육지원청,스마트유치원,사립(사인),2019-03-27,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2019-04-10,적합,2019-04-01,적합
강원도교육청,원주교육지원청,영지유치원,사립(사인),2018-10-16,적합,실시,2019-03-15,실시,,O,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
강원도교육청,원주교육지원청,예그랑유치원,사립(사인),2018-10-25,적합,실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-25,적합,2018-10-25,적합
강원도교육청,원주교육지원청,예지유치원,사립(사인),2018-10-16,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
강원도교육청,원주교육지원청,우산초등학교병설유치원,공립(병설),2018-10-15,적합,실시,2018-12-08,실시,O,,,,미실시,-,-,-,미실시,2018-06-14,적합
강원도교육청,원주교육지원청,원주세종유치원,사립(사인),2019-04-01,적합,미실시,2019-03-20,실시,,O,O,,미실시,-,-,2019-03-20,적합,2019-03-20,적합
강원도교육청,원주교육지원청,원주유치원,사립(사인),2018-10-11,적합,실시,2019-03-28,실시,,O,O,,미실시,-,-,2018-10-11,적합,2018-10-11,적합
강원도교육청,원주교육지원청,원주초등학교병설유치원,공립(병설),2018-10-15,적합,실시,2019-02-13,실시,,,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
강원도교육청,원주교육지원청,이화유치원,사립(사인),2018-10-16,적합,실시,2019-03-28,실시,,O,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
강원도교육청,원주교육지원청,일산초등학교병설유치원,공립(병설),-,미실시,실시,2019-02-07,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
강원도교육청,원주교육지원청,자연유치원,사립(사인),2018-11-21,적합,실시,2019-03-26,실시,,O,O,,미실시,-,-,2018-10-03,적합,2019-03-19,적합
강원도교육청,원주교육지원청,장양초등학교병설유치원,공립(병설),2018-06-11,적합,미실시,2019-03-04,실시,,,O,,미실시,-,-,2018-06-11,적합,2018-10-01,적합
강원도교육청,원주교육지원청,제일유치원,사립(법인),2018-10-25,적합,실시,2019-02-12,실시,,O,O,,미실시,-,-,2019-04-12,적합,2018-10-25,적합
강원도교육청,원주교육지원청,중앙초등학교병설유치원,공립(병설),2018-06-14,적합,실시,2019-02-23,실시,,O,O,,미실시,-,-,-,미실시,2017-10-13,적합
강원도교육청,원주교육지원청,지정초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-03-27,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
강원도교육청,원주교육지원청,청담유치원,사립(사인),2018-10-25,적합,실시,2019-03-22,실시,,O,,O,실시,2018-09-10,적합,2018-10-25,적합,2018-10-25,적합
강원도교육청,원주교육지원청,큰나무유치원,사립(사인),2018-10-11,적합,실시,2019-02-18,실시,,O,O,,미실시,-,-,2018-10-11,적합,2018-10-11,적합
강원도교육청,원주교육지원청,태봉초등학교병설유치원,공립(병설),2018-10-11,적합,실시,2019-01-18,실시,O,,,,미실시,-,-,2018-10-11,적합,2018-10-11,적합
강원도교육청,원주교육지원청,태장초등학교병설유치원,공립(병설),2018-06-11,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-06-11,적합,2018-06-11,적합
강원도교육청,원주교육지원청,푸른자연유치원,사립(사인),2018-12-12,적합,실시,2019-03-26,실시,,O,O,,미실시,-,-,2018-10-03,적합,2019-03-27,적합
강원도교육청,원주교육지원청,프라임상상유치원,사립(사인),2018-10-19,적합,실시,2019-02-21,실시,,,O,,미실시,-,-,2019-04-12,적합,2019-04-01,적합
강원도교육청,원주교육지원청,학림유치원,사립(법인),2018-10-19,적합,실시,2019-03-18,실시,,O,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
강원도교육청,원주교육지원청,학성유치원,공립(단설),2018-10-15,적합,실시,2019-04-05,실시,,O,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
강원도교육청,원주교육지원청,한강유치원,사립(사인),2018-10-26,적합,실시,2019-02-25,실시,O,,,,미실시,-,-,2018-10-26,적합,2018-10-26,적합
강원도교육청,원주교육지원청,한아름유치원,사립(사인),2018-06-15,적합,실시,2019-03-08,실시,,O,O,,미실시,-,-,2019-03-22,적합,2018-06-15,적합
강원도교육청,원주교육지원청,호저초등학교병설유치원,공립(병설),2018-10-19,적합,미실시,2019-03-05,실시,,O,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
강원도교육청,원주교육지원청,황둔초등학교병설유치원,공립(병설),2018-06-18,적합,실시,2019-03-04,실시,O,,,,미실시,-,-,2018-06-18,적합,2018-06-18,적합
강원도교육청,원주교육지원청,흥양초등학교병설유치원,공립(병설),2018-10-11,적합,실시,2019-02-15,실시,,O,,O,실시,2019-03-14,적합,2018-10-11,적합,2018-10-11,적합
강원도교육청,원주교육지원청,흥업초등학교병설유치원,공립(병설),2018-10-22,적합,실시,2019-02-22,실시,O,,,,미실시,-,-,2019-04-01,적합,2018-10-22,적합
강원도교육청,인제교육지원청,귀둔초등학교병설유치원,공립(병설),2018-10-04,적합,미실시,2019-02-13,실시,O,,O,O,미실시,-,-,2018-10-04,적합,2018-10-04,적합
강원도교육청,인제교육지원청,기린초등학교방동분교장병설유치원,공립(병설),2018-10-04,적합,미실시,2019-02-21,실시,,,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
강원도교육청,인제교육지원청,기린초등학교병설유치원,공립(병설),2018-10-04,적합,실시,2018-12-10,실시,,,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
강원도교육청,인제교육지원청,부평초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-03-22,실시,,,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
강원도교육청,인제교육지원청,상남초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-03-19,실시,,,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
강원도교육청,인제교육지원청,서화초등학교병설유치원,공립(병설),2018-10-01,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
강원도교육청,인제교육지원청,서화초등학교서성분교장병설유치원,공립(병설),2018-10-01,적합,미실시,-,미실시,,,O,,미실시,-,-,-,미실시,2018-10-01,적합
강원도교육청,인제교육지원청,어론초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2018-10-24,실시,,,O,,미실시,-,-,2019-04-03,적합,2019-04-03,적합
강원도교육청,인제교육지원청,용대초등학교병설유치원,공립(병설),2018-10-02,적합,실시,2019-02-28,실시,,O,O,,미실시,-,-,2018-10-02,적합,2018-10-02,적합
강원도교육청,인제교육지원청,원통초등학교병설유치원,공립(병설),-,미실시,실시,2019-02-26,실시,,,O,,미실시,-,-,-,미실시,-,미실시
강원도교육청,인제교육지원청,월학초등학교병설유치원,공립(병설),2018-10-01,적합,미실시,-,미실시,,,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
강원도교육청,인제교육지원청,인성유치원,사립(사인),2018-10-02,적합,실시,2019-02-15,실시,,,O,,미실시,-,-,2018-10-02,적합,2018-10-02,적합
강원도교육청,인제교육지원청,하남초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-02-14,실시,,,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
강원도교육청,인제교육지원청,하늘내린유치원,공립(단설),2018-10-04,적합,실시,2019-01-29,실시,,O,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
강원도교육청,인제교육지원청,한계초등학교병설유치원,공립(병설),2018-10-02,적합,실시,2019-02-20,실시,,,O,,미실시,-,-,2018-10-02,적합,2018-10-02,적합
강원도교육청,정선교육지원청,갈래초등학교병설유치원,공립(병설),2018-09-19,적합,실시,2019-02-11,실시,,O,O,,미실시,-,-,2018-12-03,적합,2018-09-19,적합
강원도교육청,정선교육지원청,고한초등학교병설유치원,공립(병설),2018-10-26,적합,실시,2019-02-22,실시,,O,O,,미실시,-,-,2018-10-26,적합,2018-10-26,적합
강원도교육청,정선교육지원청,남선초등학교병설유치원,공립(병설),2018-09-18,적합,미실시,2019-02-18,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
강원도교육청,정선교육지원청,남평초등학교병설유치원,공립(병설),2019-02-25,적합,미실시,2018-11-28,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
강원도교육청,정선교육지원청,반야유치원,사립(사인),2018-09-17,적합,실시,2019-04-06,실시,O,,,,미실시,-,-,2018-09-17,적합,2018-09-17,적합
강원도교육청,정선교육지원청,북평초등학교병설유치원,공립(병설),2018-09-17,적합,미실시,2019-03-13,실시,,O,O,,미실시,-,-,2018-09-17,적합,2018-10-04,적합
강원도교육청,정선교육지원청,사북초등학교병설유치원,공립(병설),2018-09-19,적합,실시,2019-01-18,실시,,O,O,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
강원도교육청,정선교육지원청,여량초등학교병설유치원,공립(병설),2018-05-17,적합,미실시,2018-08-17,실시,O,O,,,미실시,-,-,2017-10-24,적합,2017-10-24,적합
강원도교육청,정선교육지원청,예미초등학교병설유치원,공립(병설),2018-09-18,적합,미실시,2019-03-19,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
강원도교육청,정선교육지원청,임계초등학교병설유치원,공립(병설),2018-09-18,적합,미실시,2019-04-01,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
강원도교육청,정선교육지원청,정선유치원,공립(단설),2018-09-17,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-09-17,적합,-,미실시
강원도교육청,정선교육지원청,증산초등학교병설유치원,공립(병설),2018-09-19,적합,실시,2019-02-20,실시,,,O,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
강원도교육청,정선교육지원청,함백초등학교병설유치원,공립(병설),2018-09-18,적합,실시,2019-02-25,실시,O,O,,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
강원도교육청,정선교육지원청,화동초등학교병설유치원,공립(병설),2018-09-18,적합,미실시,2019-02-20,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
강원도교육청,철원교육지원청,근남초등학교병설유치원,공립(병설),2018-09-13,적합,미실시,2019-02-11,실시,,,O,,미실시,-,-,2018-09-13,적합,2018-09-13,적합
강원도교육청,철원교육지원청,김화초등학교병설유치원,공립(병설),2018-09-13,적합,실시,2019-03-18,실시,,,O,,미실시,-,-,2018-09-13,적합,2018-09-13,적합
강원도교육청,철원교육지원청,나래유치원,사립(사인),2018-08-17,적합,실시,2019-03-21,실시,O,O,,,미실시,-,-,2019-04-01,적합,2019-04-01,적합
강원도교육청,철원교육지원청,내대초등학교병설유치원,공립(병설),2018-09-12,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
강원도교육청,철원교육지원청,문혜초등학교병설유치원,공립(병설),2018-09-13,적합,실시,2019-03-21,실시,,O,O,,미실시,-,-,2018-09-13,적합,2018-09-13,적합
강원도교육청,철원교육지원청,새들유치원,공립(단설),2018-09-10,적합,실시,2019-03-25,실시,,,O,,미실시,-,-,2018-09-10,적합,2019-03-17,적합
강원도교육청,철원교육지원청,서면초등학교병설유치원,공립(병설),2018-06-25,적합,실시,2019-02-13,실시,,,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
강원도교육청,철원교육지원청,신철원초등학교병설유치원,공립(병설),2018-09-11,적합,실시,2019-02-10,실시,,O,O,,미실시,-,-,2018-09-11,적합,2018-06-25,적합
강원도교육청,철원교육지원청,와수초등학교병설유치원,공립(병설),2018-09-13,적합,실시,2019-03-21,실시,,,O,,미실시,-,-,2018-09-13,적합,2018-09-13,적합
강원도교육청,철원교육지원청,청양초등학교병설유치원,공립(병설),2018-09-12,적합,미실시,2019-03-15,실시,,,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
강원도교육청,철원교육지원청,토성초등학교병설유치원,공립(병설),2018-09-12,적합,미실시,2019-02-12,실시,,,O,,미실시,-,-,2019-03-12,적합,-,미실시
강원도교육청,춘천교육지원청,광판초등학교병설유치원,공립(병설),2018-10-24,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-10-24,적합,2018-10-24,적합
강원도교육청,춘천교육지원청,교동초등학교병설유치원,공립(병설),2018-10-17,적합,실시,2019-03-20,실시,,O,O,,미실시,-,-,2018-10-17,적합,2018-10-17,적합
강원도교육청,춘천교육지원청,금산초등학교병설유치원,공립(병설),2018-10-10,적합,실시,2019-02-27,실시,,,O,,미실시,-,-,2019-04-03,적합,2018-10-10,적합
